,labels,source,path
9303,male_disgust,CREMA,input/cremad/AudioWAV/1057_IEO_DIS_LO.wav
9304,male_disgust,CREMA,input/cremad/AudioWAV/1057_IEO_DIS_MD.wav
9305,male_fear,CREMA,input/cremad/AudioWAV/1057_IEO_FEA_HI.wav
9306,male_fear,CREMA,input/cremad/AudioWAV/1057_IEO_FEA_LO.wav
9307,male_fear,CREMA,input/cremad/AudioWAV/1057_IEO_FEA_MD.wav
9308,male_happy,CREMA,input/cremad/AudioWAV/1057_IEO_HAP_HI.wav
9309,male_happy,CREMA,input/cremad/AudioWAV/1057_IEO_HAP_LO.wav
9310,male_happy,CREMA,input/cremad/AudioWAV/1057_IEO_HAP_MD.wav
9311,male_neutral,CREMA,input/cremad/AudioWAV/1057_IEO_NEU_XX.wav
9312,male_sad,CREMA,input/cremad/AudioWAV/1057_IEO_SAD_HI.wav
9313,male_sad,CREMA,input/cremad/AudioWAV/1057_IEO_SAD_LO.wav
9314,male_sad,CREMA,input/cremad/AudioWAV/1057_IEO_SAD_MD.wav
9315,male_angry,CREMA,input/cremad/AudioWAV/1057_IOM_ANG_XX.wav
9316,male_disgust,CREMA,input/cremad/AudioWAV/1057_IOM_DIS_XX.wav
9317,male_fear,CREMA,input/cremad/AudioWAV/1057_IOM_FEA_XX.wav
9318,male_happy,CREMA,input/cremad/AudioWAV/1057_IOM_HAP_XX.wav
9319,male_neutral,CREMA,input/cremad/AudioWAV/1057_IOM_NEU_XX.wav
9320,male_sad,CREMA,input/cremad/AudioWAV/1057_IOM_SAD_XX.wav
9321,male_angry,CREMA,input/cremad/AudioWAV/1057_ITH_ANG_XX.wav
9322,male_disgust,CREMA,input/cremad/AudioWAV/1057_ITH_DIS_XX.wav
9323,male_fear,CREMA,input/cremad/AudioWAV/1057_ITH_FEA_XX.wav
9324,male_happy,CREMA,input/cremad/AudioWAV/1057_ITH_HAP_XX.wav
9325,male_neutral,CREMA,input/cremad/AudioWAV/1057_ITH_NEU_XX.wav
9326,male_sad,CREMA,input/cremad/AudioWAV/1057_ITH_SAD_XX.wav
9327,male_angry,CREMA,input/cremad/AudioWAV/1057_ITS_ANG_XX.wav
9328,male_disgust,CREMA,input/cremad/AudioWAV/1057_ITS_DIS_XX.wav
9329,male_fear,CREMA,input/cremad/AudioWAV/1057_ITS_FEA_XX.wav
9330,male_happy,CREMA,input/cremad/AudioWAV/1057_ITS_HAP_XX.wav
9331,male_neutral,CREMA,input/cremad/AudioWAV/1057_ITS_NEU_XX.wav
9332,male_sad,CREMA,input/cremad/AudioWAV/1057_ITS_SAD_XX.wav
9333,male_angry,CREMA,input/cremad/AudioWAV/1057_IWL_ANG_XX.wav
9334,male_disgust,CREMA,input/cremad/AudioWAV/1057_IWL_DIS_XX.wav
9335,male_fear,CREMA,input/cremad/AudioWAV/1057_IWL_FEA_XX.wav
9336,male_happy,CREMA,input/cremad/AudioWAV/1057_IWL_HAP_XX.wav
9337,male_neutral,CREMA,input/cremad/AudioWAV/1057_IWL_NEU_XX.wav
9338,male_sad,CREMA,input/cremad/AudioWAV/1057_IWL_SAD_XX.wav
9339,male_angry,CREMA,input/cremad/AudioWAV/1057_IWW_ANG_XX.wav
9340,male_disgust,CREMA,input/cremad/AudioWAV/1057_IWW_DIS_XX.wav
9341,male_fear,CREMA,input/cremad/AudioWAV/1057_IWW_FEA_XX.wav
9342,male_happy,CREMA,input/cremad/AudioWAV/1057_IWW_HAP_XX.wav
9343,male_neutral,CREMA,input/cremad/AudioWAV/1057_IWW_NEU_XX.wav
9344,male_sad,CREMA,input/cremad/AudioWAV/1057_IWW_SAD_XX.wav
9345,male_angry,CREMA,input/cremad/AudioWAV/1057_MTI_ANG_XX.wav
9346,male_disgust,CREMA,input/cremad/AudioWAV/1057_MTI_DIS_XX.wav
9347,male_fear,CREMA,input/cremad/AudioWAV/1057_MTI_FEA_XX.wav
9348,male_happy,CREMA,input/cremad/AudioWAV/1057_MTI_HAP_XX.wav
9349,male_neutral,CREMA,input/cremad/AudioWAV/1057_MTI_NEU_XX.wav
9350,male_sad,CREMA,input/cremad/AudioWAV/1057_MTI_SAD_XX.wav
9351,male_angry,CREMA,input/cremad/AudioWAV/1057_TAI_ANG_XX.wav
9352,male_disgust,CREMA,input/cremad/AudioWAV/1057_TAI_DIS_XX.wav
9353,male_fear,CREMA,input/cremad/AudioWAV/1057_TAI_FEA_XX.wav
9354,male_happy,CREMA,input/cremad/AudioWAV/1057_TAI_HAP_XX.wav
9355,male_neutral,CREMA,input/cremad/AudioWAV/1057_TAI_NEU_XX.wav
9356,male_sad,CREMA,input/cremad/AudioWAV/1057_TAI_SAD_XX.wav
9357,male_angry,CREMA,input/cremad/AudioWAV/1057_TIE_ANG_XX.wav
9358,male_disgust,CREMA,input/cremad/AudioWAV/1057_TIE_DIS_XX.wav
9359,male_fear,CREMA,input/cremad/AudioWAV/1057_TIE_FEA_XX.wav
9360,male_happy,CREMA,input/cremad/AudioWAV/1057_TIE_HAP_XX.wav
9361,male_neutral,CREMA,input/cremad/AudioWAV/1057_TIE_NEU_XX.wav
9362,male_sad,CREMA,input/cremad/AudioWAV/1057_TIE_SAD_XX.wav
9363,male_angry,CREMA,input/cremad/AudioWAV/1057_TSI_ANG_XX.wav
9364,male_disgust,CREMA,input/cremad/AudioWAV/1057_TSI_DIS_XX.wav
9365,male_fear,CREMA,input/cremad/AudioWAV/1057_TSI_FEA_XX.wav
9366,male_happy,CREMA,input/cremad/AudioWAV/1057_TSI_HAP_XX.wav
9367,male_neutral,CREMA,input/cremad/AudioWAV/1057_TSI_NEU_XX.wav
9368,male_sad,CREMA,input/cremad/AudioWAV/1057_TSI_SAD_XX.wav
9369,male_angry,CREMA,input/cremad/AudioWAV/1057_WSI_ANG_XX.wav
9370,male_disgust,CREMA,input/cremad/AudioWAV/1057_WSI_DIS_XX.wav
9371,male_fear,CREMA,input/cremad/AudioWAV/1057_WSI_FEA_XX.wav
9372,male_happy,CREMA,input/cremad/AudioWAV/1057_WSI_HAP_XX.wav
9373,male_neutral,CREMA,input/cremad/AudioWAV/1057_WSI_NEU_XX.wav
9374,male_sad,CREMA,input/cremad/AudioWAV/1057_WSI_SAD_XX.wav
9457,male_angry,CREMA,input/cremad/AudioWAV/1059_DFA_ANG_XX.wav
9458,male_disgust,CREMA,input/cremad/AudioWAV/1059_DFA_DIS_XX.wav
9459,male_fear,CREMA,input/cremad/AudioWAV/1059_DFA_FEA_XX.wav
9460,male_happy,CREMA,input/cremad/AudioWAV/1059_DFA_HAP_XX.wav
9461,male_neutral,CREMA,input/cremad/AudioWAV/1059_DFA_NEU_XX.wav
9462,male_sad,CREMA,input/cremad/AudioWAV/1059_DFA_SAD_XX.wav
9463,male_angry,CREMA,input/cremad/AudioWAV/1059_IEO_ANG_HI.wav
9464,male_angry,CREMA,input/cremad/AudioWAV/1059_IEO_ANG_LO.wav
9465,male_angry,CREMA,input/cremad/AudioWAV/1059_IEO_ANG_MD.wav
9466,male_disgust,CREMA,input/cremad/AudioWAV/1059_IEO_DIS_HI.wav
9467,male_disgust,CREMA,input/cremad/AudioWAV/1059_IEO_DIS_LO.wav
9468,male_disgust,CREMA,input/cremad/AudioWAV/1059_IEO_DIS_MD.wav
9469,male_fear,CREMA,input/cremad/AudioWAV/1059_IEO_FEA_HI.wav
9470,male_fear,CREMA,input/cremad/AudioWAV/1059_IEO_FEA_LO.wav
9471,male_fear,CREMA,input/cremad/AudioWAV/1059_IEO_FEA_MD.wav
9472,male_happy,CREMA,input/cremad/AudioWAV/1059_IEO_HAP_HI.wav
9473,male_happy,CREMA,input/cremad/AudioWAV/1059_IEO_HAP_LO.wav
9474,male_happy,CREMA,input/cremad/AudioWAV/1059_IEO_HAP_MD.wav
9475,male_neutral,CREMA,input/cremad/AudioWAV/1059_IEO_NEU_XX.wav
9476,male_sad,CREMA,input/cremad/AudioWAV/1059_IEO_SAD_HI.wav
9477,male_sad,CREMA,input/cremad/AudioWAV/1059_IEO_SAD_LO.wav
9478,male_sad,CREMA,input/cremad/AudioWAV/1059_IEO_SAD_MD.wav
9479,male_angry,CREMA,input/cremad/AudioWAV/1059_IOM_ANG_XX.wav
9480,male_disgust,CREMA,input/cremad/AudioWAV/1059_IOM_DIS_XX.wav
9481,male_fear,CREMA,input/cremad/AudioWAV/1059_IOM_FEA_XX.wav
9482,male_happy,CREMA,input/cremad/AudioWAV/1059_IOM_HAP_XX.wav
9483,male_neutral,CREMA,input/cremad/AudioWAV/1059_IOM_NEU_XX.wav
9484,male_sad,CREMA,input/cremad/AudioWAV/1059_IOM_SAD_XX.wav
9485,male_angry,CREMA,input/cremad/AudioWAV/1059_ITH_ANG_XX.wav
9486,male_disgust,CREMA,input/cremad/AudioWAV/1059_ITH_DIS_XX.wav
9487,male_fear,CREMA,input/cremad/AudioWAV/1059_ITH_FEA_XX.wav
9488,male_happy,CREMA,input/cremad/AudioWAV/1059_ITH_HAP_XX.wav
9489,male_neutral,CREMA,input/cremad/AudioWAV/1059_ITH_NEU_XX.wav
9490,male_sad,CREMA,input/cremad/AudioWAV/1059_ITH_SAD_XX.wav
9491,male_angry,CREMA,input/cremad/AudioWAV/1059_ITS_ANG_XX.wav
9492,male_disgust,CREMA,input/cremad/AudioWAV/1059_ITS_DIS_XX.wav
9493,male_fear,CREMA,input/cremad/AudioWAV/1059_ITS_FEA_XX.wav
9494,male_happy,CREMA,input/cremad/AudioWAV/1059_ITS_HAP_XX.wav
9495,male_neutral,CREMA,input/cremad/AudioWAV/1059_ITS_NEU_XX.wav
9496,male_sad,CREMA,input/cremad/AudioWAV/1059_ITS_SAD_XX.wav
9497,male_angry,CREMA,input/cremad/AudioWAV/1059_IWL_ANG_XX.wav
9498,male_disgust,CREMA,input/cremad/AudioWAV/1059_IWL_DIS_XX.wav
9499,male_fear,CREMA,input/cremad/AudioWAV/1059_IWL_FEA_XX.wav
9500,male_happy,CREMA,input/cremad/AudioWAV/1059_IWL_HAP_XX.wav
9501,male_neutral,CREMA,input/cremad/AudioWAV/1059_IWL_NEU_XX.wav
9502,male_sad,CREMA,input/cremad/AudioWAV/1059_IWL_SAD_XX.wav
9503,male_angry,CREMA,input/cremad/AudioWAV/1059_IWW_ANG_XX.wav
9504,male_disgust,CREMA,input/cremad/AudioWAV/1059_IWW_DIS_XX.wav
9505,male_fear,CREMA,input/cremad/AudioWAV/1059_IWW_FEA_XX.wav
9506,male_happy,CREMA,input/cremad/AudioWAV/1059_IWW_HAP_XX.wav
9507,male_neutral,CREMA,input/cremad/AudioWAV/1059_IWW_NEU_XX.wav
9508,male_sad,CREMA,input/cremad/AudioWAV/1059_IWW_SAD_XX.wav
9509,male_angry,CREMA,input/cremad/AudioWAV/1059_MTI_ANG_XX.wav
9510,male_disgust,CREMA,input/cremad/AudioWAV/1059_MTI_DIS_XX.wav
9511,male_fear,CREMA,input/cremad/AudioWAV/1059_MTI_FEA_XX.wav
9512,male_happy,CREMA,input/cremad/AudioWAV/1059_MTI_HAP_XX.wav
9513,male_neutral,CREMA,input/cremad/AudioWAV/1059_MTI_NEU_XX.wav
9514,male_sad,CREMA,input/cremad/AudioWAV/1059_MTI_SAD_XX.wav
9515,male_angry,CREMA,input/cremad/AudioWAV/1059_TAI_ANG_XX.wav
9516,male_disgust,CREMA,input/cremad/AudioWAV/1059_TAI_DIS_XX.wav
9517,male_fear,CREMA,input/cremad/AudioWAV/1059_TAI_FEA_XX.wav
9518,male_happy,CREMA,input/cremad/AudioWAV/1059_TAI_HAP_XX.wav
9519,male_neutral,CREMA,input/cremad/AudioWAV/1059_TAI_NEU_XX.wav
9520,male_sad,CREMA,input/cremad/AudioWAV/1059_TAI_SAD_XX.wav
9521,male_angry,CREMA,input/cremad/AudioWAV/1059_TIE_ANG_XX.wav
9522,male_disgust,CREMA,input/cremad/AudioWAV/1059_TIE_DIS_XX.wav
9523,male_fear,CREMA,input/cremad/AudioWAV/1059_TIE_FEA_XX.wav
9524,male_happy,CREMA,input/cremad/AudioWAV/1059_TIE_HAP_XX.wav
9525,male_neutral,CREMA,input/cremad/AudioWAV/1059_TIE_NEU_XX.wav
9526,male_sad,CREMA,input/cremad/AudioWAV/1059_TIE_SAD_XX.wav
9527,male_angry,CREMA,input/cremad/AudioWAV/1059_TSI_ANG_XX.wav
9528,male_disgust,CREMA,input/cremad/AudioWAV/1059_TSI_DIS_XX.wav
9529,male_fear,CREMA,input/cremad/AudioWAV/1059_TSI_FEA_XX.wav
9530,male_happy,CREMA,input/cremad/AudioWAV/1059_TSI_HAP_XX.wav
9531,male_neutral,CREMA,input/cremad/AudioWAV/1059_TSI_NEU_XX.wav
9532,male_sad,CREMA,input/cremad/AudioWAV/1059_TSI_SAD_XX.wav
9533,male_angry,CREMA,input/cremad/AudioWAV/1059_WSI_ANG_XX.wav
9534,male_disgust,CREMA,input/cremad/AudioWAV/1059_WSI_DIS_XX.wav
9535,male_fear,CREMA,input/cremad/AudioWAV/1059_WSI_FEA_XX.wav
9536,male_happy,CREMA,input/cremad/AudioWAV/1059_WSI_HAP_XX.wav
9537,male_neutral,CREMA,input/cremad/AudioWAV/1059_WSI_NEU_XX.wav
9538,male_sad,CREMA,input/cremad/AudioWAV/1059_WSI_SAD_XX.wav
9703,male_angry,CREMA,input/cremad/AudioWAV/1062_DFA_ANG_XX.wav
9704,male_disgust,CREMA,input/cremad/AudioWAV/1062_DFA_DIS_XX.wav
9705,male_fear,CREMA,input/cremad/AudioWAV/1062_DFA_FEA_XX.wav
9706,male_happy,CREMA,input/cremad/AudioWAV/1062_DFA_HAP_XX.wav
9707,male_neutral,CREMA,input/cremad/AudioWAV/1062_DFA_NEU_XX.wav
9708,male_sad,CREMA,input/cremad/AudioWAV/1062_DFA_SAD_XX.wav
9709,male_angry,CREMA,input/cremad/AudioWAV/1062_IEO_ANG_HI.wav
9710,male_angry,CREMA,input/cremad/AudioWAV/1062_IEO_ANG_LO.wav
9711,male_angry,CREMA,input/cremad/AudioWAV/1062_IEO_ANG_MD.wav
9712,male_disgust,CREMA,input/cremad/AudioWAV/1062_IEO_DIS_HI.wav
9713,male_disgust,CREMA,input/cremad/AudioWAV/1062_IEO_DIS_LO.wav
9714,male_disgust,CREMA,input/cremad/AudioWAV/1062_IEO_DIS_MD.wav
9715,male_fear,CREMA,input/cremad/AudioWAV/1062_IEO_FEA_HI.wav
9716,male_fear,CREMA,input/cremad/AudioWAV/1062_IEO_FEA_LO.wav
9717,male_fear,CREMA,input/cremad/AudioWAV/1062_IEO_FEA_MD.wav
9718,male_happy,CREMA,input/cremad/AudioWAV/1062_IEO_HAP_HI.wav
9719,male_happy,CREMA,input/cremad/AudioWAV/1062_IEO_HAP_LO.wav
9720,male_happy,CREMA,input/cremad/AudioWAV/1062_IEO_HAP_MD.wav
9721,male_neutral,CREMA,input/cremad/AudioWAV/1062_IEO_NEU_XX.wav
9722,male_sad,CREMA,input/cremad/AudioWAV/1062_IEO_SAD_HI.wav
9723,male_sad,CREMA,input/cremad/AudioWAV/1062_IEO_SAD_LO.wav
9724,male_sad,CREMA,input/cremad/AudioWAV/1062_IEO_SAD_MD.wav
9725,male_angry,CREMA,input/cremad/AudioWAV/1062_IOM_ANG_XX.wav
9726,male_disgust,CREMA,input/cremad/AudioWAV/1062_IOM_DIS_XX.wav
9727,male_fear,CREMA,input/cremad/AudioWAV/1062_IOM_FEA_XX.wav
9728,male_happy,CREMA,input/cremad/AudioWAV/1062_IOM_HAP_XX.wav
9729,male_neutral,CREMA,input/cremad/AudioWAV/1062_IOM_NEU_XX.wav
9730,male_sad,CREMA,input/cremad/AudioWAV/1062_IOM_SAD_XX.wav
9731,male_angry,CREMA,input/cremad/AudioWAV/1062_ITH_ANG_XX.wav
9732,male_disgust,CREMA,input/cremad/AudioWAV/1062_ITH_DIS_XX.wav
9733,male_fear,CREMA,input/cremad/AudioWAV/1062_ITH_FEA_XX.wav
9734,male_happy,CREMA,input/cremad/AudioWAV/1062_ITH_HAP_XX.wav
9735,male_neutral,CREMA,input/cremad/AudioWAV/1062_ITH_NEU_XX.wav
9736,male_sad,CREMA,input/cremad/AudioWAV/1062_ITH_SAD_XX.wav
9737,male_angry,CREMA,input/cremad/AudioWAV/1062_ITS_ANG_XX.wav
9738,male_disgust,CREMA,input/cremad/AudioWAV/1062_ITS_DIS_XX.wav
9739,male_fear,CREMA,input/cremad/AudioWAV/1062_ITS_FEA_XX.wav
9740,male_happy,CREMA,input/cremad/AudioWAV/1062_ITS_HAP_XX.wav
9741,male_neutral,CREMA,input/cremad/AudioWAV/1062_ITS_NEU_XX.wav
9742,male_sad,CREMA,input/cremad/AudioWAV/1062_ITS_SAD_XX.wav
9743,male_angry,CREMA,input/cremad/AudioWAV/1062_IWL_ANG_XX.wav
9744,male_disgust,CREMA,input/cremad/AudioWAV/1062_IWL_DIS_XX.wav
9745,male_fear,CREMA,input/cremad/AudioWAV/1062_IWL_FEA_XX.wav
9746,male_happy,CREMA,input/cremad/AudioWAV/1062_IWL_HAP_XX.wav
9747,male_neutral,CREMA,input/cremad/AudioWAV/1062_IWL_NEU_XX.wav
9748,male_sad,CREMA,input/cremad/AudioWAV/1062_IWL_SAD_XX.wav
9749,male_angry,CREMA,input/cremad/AudioWAV/1062_IWW_ANG_XX.wav
9750,male_disgust,CREMA,input/cremad/AudioWAV/1062_IWW_DIS_XX.wav
9751,male_fear,CREMA,input/cremad/AudioWAV/1062_IWW_FEA_XX.wav
9752,male_happy,CREMA,input/cremad/AudioWAV/1062_IWW_HAP_XX.wav
9753,male_neutral,CREMA,input/cremad/AudioWAV/1062_IWW_NEU_XX.wav
9754,male_sad,CREMA,input/cremad/AudioWAV/1062_IWW_SAD_XX.wav
9755,male_angry,CREMA,input/cremad/AudioWAV/1062_MTI_ANG_XX.wav
9756,male_disgust,CREMA,input/cremad/AudioWAV/1062_MTI_DIS_XX.wav
9757,male_fear,CREMA,input/cremad/AudioWAV/1062_MTI_FEA_XX.wav
9758,male_happy,CREMA,input/cremad/AudioWAV/1062_MTI_HAP_XX.wav
9759,male_neutral,CREMA,input/cremad/AudioWAV/1062_MTI_NEU_XX.wav
9760,male_sad,CREMA,input/cremad/AudioWAV/1062_MTI_SAD_XX.wav
9761,male_angry,CREMA,input/cremad/AudioWAV/1062_TAI_ANG_XX.wav
9762,male_disgust,CREMA,input/cremad/AudioWAV/1062_TAI_DIS_XX.wav
9763,male_fear,CREMA,input/cremad/AudioWAV/1062_TAI_FEA_XX.wav
9764,male_happy,CREMA,input/cremad/AudioWAV/1062_TAI_HAP_XX.wav
9765,male_neutral,CREMA,input/cremad/AudioWAV/1062_TAI_NEU_XX.wav
9766,male_sad,CREMA,input/cremad/AudioWAV/1062_TAI_SAD_XX.wav
9767,male_angry,CREMA,input/cremad/AudioWAV/1062_TIE_ANG_XX.wav
9768,male_disgust,CREMA,input/cremad/AudioWAV/1062_TIE_DIS_XX.wav
9769,male_fear,CREMA,input/cremad/AudioWAV/1062_TIE_FEA_XX.wav
9770,male_happy,CREMA,input/cremad/AudioWAV/1062_TIE_HAP_XX.wav
9771,male_neutral,CREMA,input/cremad/AudioWAV/1062_TIE_NEU_XX.wav
9772,male_sad,CREMA,input/cremad/AudioWAV/1062_TIE_SAD_XX.wav
9773,male_angry,CREMA,input/cremad/AudioWAV/1062_TSI_ANG_XX.wav
9774,male_disgust,CREMA,input/cremad/AudioWAV/1062_TSI_DIS_XX.wav
9775,male_fear,CREMA,input/cremad/AudioWAV/1062_TSI_FEA_XX.wav
9776,male_happy,CREMA,input/cremad/AudioWAV/1062_TSI_HAP_XX.wav
9777,male_neutral,CREMA,input/cremad/AudioWAV/1062_TSI_NEU_XX.wav
9778,male_sad,CREMA,input/cremad/AudioWAV/1062_TSI_SAD_XX.wav
9779,male_angry,CREMA,input/cremad/AudioWAV/1062_WSI_ANG_XX.wav
9780,male_disgust,CREMA,input/cremad/AudioWAV/1062_WSI_DIS_XX.wav
9781,male_fear,CREMA,input/cremad/AudioWAV/1062_WSI_FEA_XX.wav
9782,male_happy,CREMA,input/cremad/AudioWAV/1062_WSI_HAP_XX.wav
9783,male_neutral,CREMA,input/cremad/AudioWAV/1062_WSI_NEU_XX.wav
9784,male_sad,CREMA,input/cremad/AudioWAV/1062_WSI_SAD_XX.wav
9867,male_angry,CREMA,input/cremad/AudioWAV/1064_DFA_ANG_XX.wav
9868,male_disgust,CREMA,input/cremad/AudioWAV/1064_DFA_DIS_XX.wav
9869,male_fear,CREMA,input/cremad/AudioWAV/1064_DFA_FEA_XX.wav
9870,male_happy,CREMA,input/cremad/AudioWAV/1064_DFA_HAP_XX.wav
9871,male_neutral,CREMA,input/cremad/AudioWAV/1064_DFA_NEU_XX.wav
9872,male_sad,CREMA,input/cremad/AudioWAV/1064_DFA_SAD_XX.wav
9873,male_angry,CREMA,input/cremad/AudioWAV/1064_IEO_ANG_HI.wav
9874,male_angry,CREMA,input/cremad/AudioWAV/1064_IEO_ANG_LO.wav
9875,male_angry,CREMA,input/cremad/AudioWAV/1064_IEO_ANG_MD.wav
9876,male_disgust,CREMA,input/cremad/AudioWAV/1064_IEO_DIS_HI.wav
9877,male_disgust,CREMA,input/cremad/AudioWAV/1064_IEO_DIS_LO.wav
9878,male_disgust,CREMA,input/cremad/AudioWAV/1064_IEO_DIS_MD.wav
9879,male_fear,CREMA,input/cremad/AudioWAV/1064_IEO_FEA_HI.wav
9880,male_fear,CREMA,input/cremad/AudioWAV/1064_IEO_FEA_LO.wav
9881,male_fear,CREMA,input/cremad/AudioWAV/1064_IEO_FEA_MD.wav
9882,male_happy,CREMA,input/cremad/AudioWAV/1064_IEO_HAP_HI.wav
9883,male_happy,CREMA,input/cremad/AudioWAV/1064_IEO_HAP_LO.wav
9884,male_happy,CREMA,input/cremad/AudioWAV/1064_IEO_HAP_MD.wav
9885,male_neutral,CREMA,input/cremad/AudioWAV/1064_IEO_NEU_XX.wav
9886,male_sad,CREMA,input/cremad/AudioWAV/1064_IEO_SAD_HI.wav
9887,male_sad,CREMA,input/cremad/AudioWAV/1064_IEO_SAD_LO.wav
9888,male_sad,CREMA,input/cremad/AudioWAV/1064_IEO_SAD_MD.wav
9889,male_angry,CREMA,input/cremad/AudioWAV/1064_IOM_ANG_XX.wav
9890,male_disgust,CREMA,input/cremad/AudioWAV/1064_IOM_DIS_XX.wav
9891,male_fear,CREMA,input/cremad/AudioWAV/1064_IOM_FEA_XX.wav
9892,male_happy,CREMA,input/cremad/AudioWAV/1064_IOM_HAP_XX.wav
9893,male_neutral,CREMA,input/cremad/AudioWAV/1064_IOM_NEU_XX.wav
9894,male_sad,CREMA,input/cremad/AudioWAV/1064_IOM_SAD_XX.wav
9895,male_angry,CREMA,input/cremad/AudioWAV/1064_ITH_ANG_XX.wav
9896,male_disgust,CREMA,input/cremad/AudioWAV/1064_ITH_DIS_XX.wav
9897,male_fear,CREMA,input/cremad/AudioWAV/1064_ITH_FEA_XX.wav
9898,male_happy,CREMA,input/cremad/AudioWAV/1064_ITH_HAP_XX.wav
9899,male_neutral,CREMA,input/cremad/AudioWAV/1064_ITH_NEU_XX.wav
9900,male_sad,CREMA,input/cremad/AudioWAV/1064_ITH_SAD_XX.wav
9901,male_angry,CREMA,input/cremad/AudioWAV/1064_ITS_ANG_XX.wav
9902,male_disgust,CREMA,input/cremad/AudioWAV/1064_ITS_DIS_XX.wav
9903,male_fear,CREMA,input/cremad/AudioWAV/1064_ITS_FEA_XX.wav
9904,male_happy,CREMA,input/cremad/AudioWAV/1064_ITS_HAP_XX.wav
9905,male_neutral,CREMA,input/cremad/AudioWAV/1064_ITS_NEU_XX.wav
9906,male_sad,CREMA,input/cremad/AudioWAV/1064_ITS_SAD_XX.wav
9907,male_angry,CREMA,input/cremad/AudioWAV/1064_IWL_ANG_XX.wav
9908,male_disgust,CREMA,input/cremad/AudioWAV/1064_IWL_DIS_XX.wav
9909,male_fear,CREMA,input/cremad/AudioWAV/1064_IWL_FEA_XX.wav
9910,male_happy,CREMA,input/cremad/AudioWAV/1064_IWL_HAP_XX.wav
9911,male_neutral,CREMA,input/cremad/AudioWAV/1064_IWL_NEU_XX.wav
9912,male_sad,CREMA,input/cremad/AudioWAV/1064_IWL_SAD_XX.wav
9913,male_angry,CREMA,input/cremad/AudioWAV/1064_IWW_ANG_XX.wav
9914,male_disgust,CREMA,input/cremad/AudioWAV/1064_IWW_DIS_XX.wav
9915,male_fear,CREMA,input/cremad/AudioWAV/1064_IWW_FEA_XX.wav
9916,male_happy,CREMA,input/cremad/AudioWAV/1064_IWW_HAP_XX.wav
9917,male_neutral,CREMA,input/cremad/AudioWAV/1064_IWW_NEU_XX.wav
9918,male_sad,CREMA,input/cremad/AudioWAV/1064_IWW_SAD_XX.wav
9919,male_angry,CREMA,input/cremad/AudioWAV/1064_MTI_ANG_XX.wav
9920,male_disgust,CREMA,input/cremad/AudioWAV/1064_MTI_DIS_XX.wav
9921,male_fear,CREMA,input/cremad/AudioWAV/1064_MTI_FEA_XX.wav
9922,male_happy,CREMA,input/cremad/AudioWAV/1064_MTI_HAP_XX.wav
9923,male_neutral,CREMA,input/cremad/AudioWAV/1064_MTI_NEU_XX.wav
9924,male_sad,CREMA,input/cremad/AudioWAV/1064_MTI_SAD_XX.wav
9925,male_angry,CREMA,input/cremad/AudioWAV/1064_TAI_ANG_XX.wav
9926,male_disgust,CREMA,input/cremad/AudioWAV/1064_TAI_DIS_XX.wav
9927,male_fear,CREMA,input/cremad/AudioWAV/1064_TAI_FEA_XX.wav
9928,male_happy,CREMA,input/cremad/AudioWAV/1064_TAI_HAP_XX.wav
9929,male_neutral,CREMA,input/cremad/AudioWAV/1064_TAI_NEU_XX.wav
9930,male_sad,CREMA,input/cremad/AudioWAV/1064_TAI_SAD_XX.wav
9931,male_angry,CREMA,input/cremad/AudioWAV/1064_TIE_ANG_XX.wav
9932,male_disgust,CREMA,input/cremad/AudioWAV/1064_TIE_DIS_XX.wav
9933,male_fear,CREMA,input/cremad/AudioWAV/1064_TIE_FEA_XX.wav
9934,male_happy,CREMA,input/cremad/AudioWAV/1064_TIE_HAP_XX.wav
9935,male_neutral,CREMA,input/cremad/AudioWAV/1064_TIE_NEU_XX.wav
9936,male_sad,CREMA,input/cremad/AudioWAV/1064_TIE_SAD_XX.wav
9937,male_angry,CREMA,input/cremad/AudioWAV/1064_TSI_ANG_XX.wav
9938,male_disgust,CREMA,input/cremad/AudioWAV/1064_TSI_DIS_XX.wav
9939,male_fear,CREMA,input/cremad/AudioWAV/1064_TSI_FEA_XX.wav
9940,male_happy,CREMA,input/cremad/AudioWAV/1064_TSI_HAP_XX.wav
9941,male_neutral,CREMA,input/cremad/AudioWAV/1064_TSI_NEU_XX.wav
9942,male_sad,CREMA,input/cremad/AudioWAV/1064_TSI_SAD_XX.wav
9943,male_angry,CREMA,input/cremad/AudioWAV/1064_WSI_ANG_XX.wav
9944,male_disgust,CREMA,input/cremad/AudioWAV/1064_WSI_DIS_XX.wav
9945,male_fear,CREMA,input/cremad/AudioWAV/1064_WSI_FEA_XX.wav
9946,male_happy,CREMA,input/cremad/AudioWAV/1064_WSI_HAP_XX.wav
9947,male_neutral,CREMA,input/cremad/AudioWAV/1064_WSI_NEU_XX.wav
9948,male_sad,CREMA,input/cremad/AudioWAV/1064_WSI_SAD_XX.wav
9949,male_angry,CREMA,input/cremad/AudioWAV/1065_DFA_ANG_XX.wav
9950,male_disgust,CREMA,input/cremad/AudioWAV/1065_DFA_DIS_XX.wav
9951,male_fear,CREMA,input/cremad/AudioWAV/1065_DFA_FEA_XX.wav
9952,male_happy,CREMA,input/cremad/AudioWAV/1065_DFA_HAP_XX.wav
9953,male_neutral,CREMA,input/cremad/AudioWAV/1065_DFA_NEU_XX.wav
